STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
California,Colusa County,1,8,1325,660,665
California,Colusa County,1,9,1353,711,642
California,Colusa County,1,10,1356,700,656
California,Colusa County,1,11,1411,713,698
California,Colusa County,1,12,1296,646,650
California,Colusa County,1,13,1077,565,512
California,Colusa County,1,14,812,403,409
California,Colusa County,1,15,555,282,273
California,Colusa County,1,16,422,200,222
California,Colusa County,1,17,357,160,197
California,Colusa County,1,18,349,125,224
California,Colusa County,2,0,21407,11004,10403
California,Colusa County,2,1,1841,987,854
California,Colusa County,2,2,1733,914,819
California,Colusa County,2,3,1692,881,811
California,Colusa County,2,4,1773,965,808
California,Colusa County,2,5,1287,691,596
California,Colusa County,2,6,1440,736,704
California,Colusa County,2,7,1340,673,667
California,Colusa County,2,8,1324,659,665
California,Colusa County,2,9,1352,711,641
California,Colusa County,2,10,1355,699,656
California,Colusa County,2,11,1411,713,698
California,Colusa County,2,12,1294,644,650
California,Colusa County,2,13,1074,563,511
California,Colusa County,2,14,809,402,407
California,Colusa County,2,15,554,281,273
California,Colusa County,2,16,422,200,222
California,Colusa County,2,17,357,160,197
California,Colusa County,2,18,349,125,224
California,Colusa County,3,0,21437,11035,10402
California,Colusa County,3,1,1820,972,848
California,Colusa County,3,2,1731,916,815
California,Colusa County,3,3,1685,875,810
California,Colusa County,3,4,1770,968,802
California,Colusa County,3,5,1302,697,605
California,Colusa County,3,6,1441,744,697
California,Colusa County,3,7,1345,670,675
California,Colusa County,3,8,1321,665,656
California,Colusa County,3,9,1350,710,640
California,Colusa County,3,10,1346,695,651
California,Colusa County,3,11,1422,719,703
California,Colusa County,3,12,1294,648,646
California,Colusa County,3,13,1099,574,525
California,Colusa County,3,14,813,405,408
California,Colusa County,3,15,560,286,274
California,Colusa County,3,16,422,200,222
California,Colusa County,3,17,365,166,199
California,Colusa County,3,18,351,125,226
California,Colusa County,4,0,21327,10980,10347
California,Colusa County,4,1,1765,916,849
California,Colusa County,4,2,1740,931,809
California,Colusa County,4,3,1679,857,822
California,Colusa County,4,4,1748,970,778
California,Colusa County,4,5,1323,721,602
California,Colusa County,4,6,1414,734,680
California,Colusa County,4,7,1320,646,674
California,Colusa County,4,8,1279,648,631
California,Colusa County,4,9,1356,700,656
California,Colusa County,4,10,1305,675,630
California,Colusa County,4,11,1424,719,705
California,Colusa County,4,12,1282,665,617
California,Colusa County,4,13,1156,593,563
California,Colusa County,4,14,823,419,404
California,Colusa County,4,15,597,307,290
California,Colusa County,4,16,405,189,216
California,Colusa County,4,17,363,166,197
California,Colusa County,4,18,348,124,224
California,Colusa County,5,0,21294,10952,10342
California,Colusa County,5,1,1684,881,803
California,Colusa County,5,2,1748,928,820
California,Colusa County,5,3,1652,839,813
California,Colusa County,5,4,1646,903,743
California,Colusa County,5,5,1425,771,654
California,Colusa County,5,6,1392,722,670
California,Colusa County,5,7,1329,694,635
California,Colusa County,5,8,1265,616,649
California,Colusa County,5,9,1318,687,631
California,Colusa County,5,10,1314,672,642
California,Colusa County,5,11,1376,697,679
California,Colusa County,5,12,1370,712,658
California,Colusa County,5,13,1131,579,552
California,Colusa County,5,14,885,445,440
California,Colusa County,5,15,639,323,316
California,Colusa County,5,16,405,192,213
California,Colusa County,5,17,357,165,192
California,Colusa County,5,18,358,126,232
California,Colusa County,6,0,21265,10935,10330
California,Colusa County,6,1,1602,822,780
California,Colusa County,6,2,1789,955,834
California,Colusa County,6,3,1607,828,779
California,Colusa County,6,4,1627,888,739
California,Colusa County,6,5,1473,784,689
California,Colusa County,6,6,1392,724,668
California,Colusa County,6,7,1342,715,627
California,Colusa County,6,8,1256,619,637
California,Colusa County,6,9,1287,665,622
California,Colusa County,6,10,1297,671,626
California,Colusa County,6,11,1358,691,667
California,Colusa County,6,12,1360,705,655
California,Colusa County,6,13,1137,567,570
California,Colusa County,6,14,889,456,433
California,Colusa County,6,15,695,349,346
California,Colusa County,6,16,441,215,226
California,Colusa County,6,17,335,146,189
California,Colusa County,6,18,378,135,243
California,Colusa County,7,0,21198,10860,10338
California,Colusa County,7,1,1568,780,788
California,Colusa County,7,2,1768,933,835
California,Colusa County,7,3,1621,859,762
California,Colusa County,7,4,1594,865,729
California,Colusa County,7,5,1463,774,689
California,Colusa County,7,6,1350,713,637
California,Colusa County,7,7,1410,733,677
California,Colusa County,7,8,1254,628,626
California,Colusa County,7,9,1216,620,596
California,Colusa County,7,10,1283,669,614
California,Colusa County,7,11,1342,679,663
California,Colusa County,7,12,1335,693,642
California,Colusa County,7,13,1170,574,596
California,Colusa County,7,14,926,470,456
California,Colusa County,7,15,720,363,357
California,Colusa County,7,16,465,227,238
California,Colusa County,7,17,317,139,178
California,Colusa County,7,18,396,141,255
California,Colusa County,8,0,21269,10883,10386
California,Colusa County,8,1,1549,770,779
California,Colusa County,8,2,1716,904,812
California,Colusa County,8,3,1605,860,745
California,Colusa County,8,4,1579,838,741
California,Colusa County,8,5,1500,783,717
California,Colusa County,8,6,1316,717,599
California,Colusa County,8,7,1453,739,714
California,Colusa County,8,8,1260,630,630
California,Colusa County,8,9,1204,613,591
California,Colusa County,8,10,1280,664,616
California,Colusa County,8,11,1313,675,638
California,Colusa County,8,12,1367,701,666
California,Colusa County,8,13,1203,599,604
California,Colusa County,8,14,971,497,474
California,Colusa County,8,15,734,364,370
California,Colusa County,8,16,491,241,250
California,Colusa County,8,17,319,142,177
California,Colusa County,8,18,409,146,263
California,Colusa County,9,0,21553,11024,10529
California,Colusa County,9,1,1543,771,772
California,Colusa County,9,2,1721,899,822
California,Colusa County,9,3,1657,884,773
California,Colusa County,9,4,1581,843,738
California,Colusa County,9,5,1481,764,717
California,Colusa County,9,6,1374,756,618
California,Colusa County,9,7,1449,734,715
California,Colusa County,9,8,1347,679,668
California,Colusa County,9,9,1184,589,595
California,Colusa County,9,10,1313,670,643
California,Colusa County,9,11,1269,658,611
California,Colusa County,9,12,1401,720,681
California,Colusa County,9,13,1226,635,591
California,Colusa County,9,14,1019,510,509
California,Colusa County,9,15,727,356,371
California,Colusa County,9,16,519,258,261
California,Colusa County,9,17,322,139,183
California,Colusa County,9,18,420,159,261
California,Colusa County,10,0,21675,11078,10597
California,Colusa County,10,1,1599,810,789
California,Colusa County,10,2,1672,862,810
California,Colusa County,10,3,1710,897,813
California,Colusa County,10,4,1606,865,741
California,Colusa County,10,5,1424,715,709
California,Colusa County,10,6,1426,767,659
California,Colusa County,10,7,1433,732,701
California,Colusa County,10,8,1378,719,659
California,Colusa County,10,9,1216,596,620
California,Colusa County,10,10,1289,659,630
California,Colusa County,10,11,1261,655,606
California,Colusa County,10,12,1319,666,653
California,Colusa County,10,13,1275,674,601
California,Colusa County,10,14,1006,504,502
California,Colusa County,10,15,772,378,394
California,Colusa County,10,16,556,275,281
California,Colusa County,10,17,324,147,177
California,Colusa County,10,18,409,157,252
California,Colusa County,11,0,21627,11046,10581
California,Colusa County,11,1,1543,779,764
California,Colusa County,11,2,1618,832,786
California,Colusa County,11,3,1732,910,822
California,Colusa County,11,4,1598,855,743
California,Colusa County,11,5,1409,728,681
California,Colusa County,11,6,1463,761,702
California,Colusa County,11,7,1418,733,685
California,Colusa County,11,8,1390,712,678
California,Colusa County,11,9,1222,608,614
California,Colusa County,11,10,1255,633,622
California,Colusa County,11,11,1285,665,620
California,Colusa County,11,12,1286,665,621
California,Colusa County,11,13,1245,645,600
California,Colusa County,11,14,1026,509,517
California,Colusa County,11,15,780,393,387
California,Colusa County,11,16,607,297,310
California,Colusa County,11,17,354,172,182
California,Colusa County,11,18,396,149,247
California,Contra Costa County,1,0,1049025,511526,537499
California,Contra Costa County,1,1,67018,34004,33014
California,Contra Costa County,1,2,72285,36983,35302
California,Contra Costa County,1,3,74444,38052,36392
California,Contra Costa County,1,4,73766,38187,35579
California,Contra Costa County,1,5,59943,30793,29150
California,Contra Costa County,1,6,64747,32303,32444
California,Contra Costa County,1,7,64896,31637,33259
California,Contra Costa County,1,8,70520,34253,36267
California,Contra Costa County,1,9,78130,38033,40097
California,Contra Costa County,1,10,84006,40737,43269
California,Contra Costa County,1,11,80074,38882,41192
California,Contra Costa County,1,12,69400,33301,36099
California,Contra Costa County,1,13,59358,28062,31296
California,Contra Costa County,1,14,41276,19189,22087
California,Contra Costa County,1,15,29443,13534,15909
California,Contra Costa County,1,16,22383,9761,12622
California,Contra Costa County,1,17,17964,7197,10767
California,Contra Costa County,1,18,19372,6618,12754
California,Contra Costa County,2,0,1049204,511613,537591
California,Contra Costa County,2,1,67020,34005,33015
California,Contra Costa County,2,2,72285,36983,35302
California,Contra Costa County,2,3,74442,38050,36392
California,Contra Costa County,2,4,73766,38187,35579
California,Contra Costa County,2,5,59945,30793,29152
California,Contra Costa County,2,6,64747,32303,32444
California,Contra Costa County,2,7,64897,31637,33260
California,Contra Costa County,2,8,70522,34254,36268
California,Contra Costa County,2,9,78135,38037,40098
California,Contra Costa County,2,10,84011,40741,43270
California,Contra Costa County,2,11,80082,38887,41195
California,Contra Costa County,2,12,69411,33307,36104
California,Contra Costa County,2,13,59370,28070,31300
California,Contra Costa County,2,14,41297,19198,22099
California,Contra Costa County,2,15,29462,13547,15915
California,Contra Costa County,2,16,22412,9774,12638
California,Contra Costa County,2,17,17983,7209,10774
California,Contra Costa County,2,18,19417,6631,12786
California,Contra Costa County,3,0,1052559,513210,539349
California,Contra Costa County,3,1,66913,33959,32954
California,Contra Costa County,3,2,72277,36961,35316
California,Contra Costa County,3,3,74442,38027,36415
California,Contra Costa County,3,4,73785,38162,35623
California,Contra Costa County,3,5,60452,31046,29406
California,Contra Costa County,3,6,64909,32421,32488
California,Contra Costa County,3,7,65330,31841,33489
California,Contra Costa County,3,8,70294,34117,36177
California,Contra Costa County,3,9,78213,38067,40146
California,Contra Costa County,3,10,83886,40699,43187
California,Contra Costa County,3,11,80470,39071,41399
California,Contra Costa County,3,12,69937,33614,36323
California,Contra Costa County,3,13,59954,28341,31613
California,Contra Costa County,3,14,41834,19422,22412
California,Contra Costa County,3,15,29771,13704,16067
California,Contra Costa County,3,16,22454,9810,12644
California,Contra Costa County,3,17,18050,7260,10790
California,Contra Costa County,3,18,19588,6688,12900
California,Contra Costa County,4,0,1065452,519386,546066
California,Contra Costa County,4,1,66365,33690,32675
California,Contra Costa County,4,2,72620,37099,35521
California,Contra Costa County,4,3,74603,38057,36546
California,Contra Costa County,4,4,73575,37927,35648
California,Contra Costa County,4,5,62715,32148,30567
California,Contra Costa County,4,6,65069,32537,32532
California,Contra Costa County,4,7,66735,32525,34210
California,Contra Costa County,4,8,69164,33389,35775
California,Contra Costa County,4,9,78862,38446,40416
California,Contra Costa County,4,10,82802,40288,42514
California,Contra Costa County,4,11,81809,39759,42050
California,Contra Costa County,4,12,72171,34846,37325
California,Contra Costa County,4,13,62563,29534,33029
California,Contra Costa County,4,14,44066,20407,23659
California,Contra Costa County,4,15,31195,14347,16848
California,Contra Costa County,4,16,22831,10070,12761
California,Contra Costa County,4,17,18218,7443,10775
California,Contra Costa County,4,18,20089,6874,13215
California,Contra Costa County,5,0,1077731,525493,552238
California,Contra Costa County,5,1,65178,33183,31995
California,Contra Costa County,5,2,73187,37442,35745
California,Contra Costa County,5,3,74839,38056,36783
California,Contra Costa County,5,4,73057,37650,35407
California,Contra Costa County,5,5,65078,33294,31784
California,Contra Costa County,5,6,64914,32455,32459
California,Contra Costa County,5,7,68217,33551,34666
California,Contra Costa County,5,8,69201,33360,35841
California,Contra Costa County,5,9,78593,38375,40218
California,Contra Costa County,5,10,81600,39730,41870
California,Contra Costa County,5,11,82537,40141,42396
California,Contra Costa County,5,12,74447,36000,38447
California,Contra Costa County,5,13,62798,29521,33277
California,Contra Costa County,5,14,48523,22540,25983
California,Contra Costa County,5,15,32992,15111,17881
California,Contra Costa County,5,16,23509,10398,13111
California,Contra Costa County,5,17,18395,7613,10782
California,Contra Costa County,5,18,20666,7073,13593
California,Contra Costa County,6,0,1093758,533435,560323
California,Contra Costa County,6,1,65064,33041,32023
California,Contra Costa County,6,2,73536,37540,35996
California,Contra Costa County,6,3,75563,38461,37102
California,Contra Costa County,6,4,72744,37484,35260
California,Contra Costa County,6,5,67566,34536,33030
California,Contra Costa County,6,6,65456,32897,32559
California,Contra Costa County,6,7,70082,34471,35611
California,Contra Costa County,6,8,70052,33882,36170
California,Contra Costa County,6,9,78150,38161,39989
California,Contra Costa County,6,10,80866,39403,41463
California,Contra Costa County,6,11,83603,40640,42963
California,Contra Costa County,6,12,76083,36874,39209
California,Contra Costa County,6,13,63996,30074,33922
California,Contra Costa County,6,14,51301,23804,27497
California,Contra Costa County,6,15,35291,16144,19147
California,Contra Costa County,6,16,24547,10901,13646
California,Contra Costa County,6,17,18648,7802,10846
California,Contra Costa County,6,18,21210,7320,13890
California,Contra Costa County,7,0,1109358,541335,568023
California,Contra Costa County,7,1,65367,33278,32089
California,Contra Costa County,7,2,73258,37430,35828
California,Contra Costa County,7,3,76395,38868,37527
California,Contra Costa County,7,4,72443,37210,35233
California,Contra Costa County,7,5,68945,35075,33870
California,Contra Costa County,7,6,66857,33712,33145
California,Contra Costa County,7,7,71953,35505,36448
California,Contra Costa County,7,8,71326,34555,36771
California,Contra Costa County,7,9,77227,37680,39547
California,Contra Costa County,7,10,80512,39349,41163
California,Contra Costa County,7,11,84599,41257,43342
California,Contra Costa County,7,12,77191,37375,39816
California,Contra Costa County,7,13,65669,30994,34675
California,Contra Costa County,7,14,54059,25062,28997
California,Contra Costa County,7,15,37382,17007,20375
California,Contra Costa County,7,16,25656,11477,14179
California,Contra Costa County,7,17,18745,7850,10895
California,Contra Costa County,7,18,21774,7651,14123
California,Contra Costa County,8,0,1124606,548978,575628
California,Contra Costa County,8,1,65744,33471,32273
California,Contra Costa County,8,2,73293,37421,35872
California,Contra Costa County,8,3,76761,39096,37665
California,Contra Costa County,8,4,72668,37302,35366
California,Contra Costa County,8,5,69178,35248,33930
California,Contra Costa County,8,6,68642,34770,33872
California,Contra Costa County,8,7,72950,36003,36947
California,Contra Costa County,8,8,73534,35698,37836
California,Contra Costa County,8,9,75960,37068,38892
California,Contra Costa County,8,10,81209,39726,41483
California,Contra Costa County,8,11,84532,41217,43315
California,Contra Costa County,8,12,78669,38144,40525
California,Contra Costa County,8,13,67383,31871,35512
California,Contra Costa County,8,14,56674,26197,30477
California,Contra Costa County,8,15,39281,17767,21514
California,Contra Costa County,8,16,26823,12059,14764
California,Contra Costa County,8,17,18908,7967,10941
California,Contra Costa County,8,18,22397,7953,14444
California,Contra Costa County,9,0,1137194,555564,581630
California,Contra Costa County,9,1,65863,33594,32269
California,Contra Costa County,9,2,72934,37287,35647
California,Contra Costa County,9,3,76838,39005,37833
California,Contra Costa County,9,4,72774,37296,35478
California,Contra Costa County,9,5,68189,34856,33333
California,Contra Costa County,9,6,71369,36151,35218
California,Contra Costa County,9,7,73913,36703,37210
California,Contra Costa County,9,8,75805,36928,38877
California,Contra Costa County,9,9,75533,36749,38784
California,Contra Costa County,9,10,81612,39915,41697
California,Contra Costa County,9,11,83553,40880,42673
California,Contra Costa County,9,12,79535,38669,40866
California,Contra Costa County,9,13,69210,32888,36322
California,Contra Costa County,9,14,58839,27196,31643
California,Contra Costa County,9,15,41177,18588,22589
California,Contra Costa County,9,16,28116,12617,15499
California,Contra Costa County,9,17,19146,8118,11028
California,Contra Costa County,9,18,22788,8124,14664
California,Contra Costa County,10,0,1144863,559511,585352
California,Contra Costa County,10,1,65578,33252,32326
California,Contra Costa County,10,2,71841,36733,35108
California,Contra Costa County,10,3,77313,39487,37826
California,Contra Costa County,10,4,72795,37124,35671
California,Contra Costa County,10,5,67690,34505,33185
California,Contra Costa County,10,6,72776,37030,35746
California,Contra Costa County,10,7,73465,36379,37086
California,Contra Costa County,10,8,77660,38205,39455
California,Contra Costa County,10,9,75877,36851,39026
California,Contra Costa County,10,10,81578,39999,41579
California,Contra Costa County,10,11,81988,40107,41881
California,Contra Costa County,10,12,79834,38855,40979
California,Contra Costa County,10,13,70767,33732,37035
California,Contra Costa County,10,14,58522,26994,31528
California,Contra Costa County,10,15,44956,20415,24541
California,Contra Costa County,10,16,29543,13212,16331
California,Contra Costa County,10,17,19633,8346,11287
California,Contra Costa County,10,18,23047,8285,14762
California,Contra Costa County,11,0,1150215,562483,587732
California,Contra Costa County,11,1,64973,33130,31843
California,Contra Costa County,11,2,70774,36107,34667
California,Contra Costa County,11,3,77366,39512,37854
California,Contra Costa County,11,4,73055,37404,35651
California,Contra Costa County,11,5,66640,33961,32679
California,Contra Costa County,11,6,73055,37178,35877
California,Contra Costa County,11,7,73953,36808,37145
California,Contra Costa County,11,8,78936,38822,40114
California,Contra Costa County,11,9,76498,37235,39263
California,Contra Costa County,11,10,80738,39602,41136
California,Contra Costa County,11,11,80749,39416,41333
California,Contra Costa County,11,12,80276,39126,41150
California,Contra Costa County,11,13,71759,34324,37435
California,Contra Costa County,11,14,59161,27241,31920
California,Contra Costa County,11,15,47276,21524,25752
California,Contra Costa County,11,16,31351,13938,17413
California,Contra Costa County,11,17,20413,8726,11687
California,Contra Costa County,11,18,23242,8429,14813
California,Del Norte County,1,0,28610,15907,12703
California,Del Norte County,1,1,1703,850,853
California,Del Norte County,1,2,1567,827,740
California,Del Norte County,1,3,1718,872,846
California,Del Norte County,1,4,1870,986,884
California,Del Norte County,1,5,1799,1110,689
California,Del Norte County,1,6,2081,1354,727
California,Del Norte County,1,7,2000,1351,649
California,Del Norte County,1,8,1937,1284,653
California,Del Norte County,1,9,1895,1184,711
California,Del Norte County,1,10,2204,1254,950
California,Del Norte County,1,11,2246,1172,1074
California,Del Norte County,1,12,1975,1003,972
California,Del Norte County,1,13,1742,905,837
California,Del Norte County,1,14,1245,613,632
California,Del Norte County,1,15,908,411,497
California,Del Norte County,1,16,739,332,407
California,Del Norte County,1,17,524,229,295
California,Del Norte County,1,18,457,170,287
California,Del Norte County,2,0,28610,15907,12703
California,Del Norte County,2,1,1703,850,853
California,Del Norte County,2,2,1567,827,740
California,Del Norte County,2,3,1718,872,846
California,Del Norte County,2,4,1870,986,884
California,Del Norte County,2,5,1799,1110,689
California,Del Norte County,2,6,2081,1354,727
California,Del Norte County,2,7,2000,1351,649
California,Del Norte County,2,8,1937,1284,653
California,Del Norte County,2,9,1895,1184,711
California,Del Norte County,2,10,2204,1254,950
California,Del Norte County,2,11,2246,1172,1074
California,Del Norte County,2,12,1975,1003,972
California,Del Norte County,2,13,1742,905,837
California,Del Norte County,2,14,1245,613,632
California,Del Norte County,2,15,908,411,497
California,Del Norte County,2,16,739,332,407
California,Del Norte County,2,17,524,229,295
California,Del Norte County,2,18,457,170,287
California,Del Norte County,3,0,28568,15878,12690
California,Del Norte County,3,1,1714,858,856
California,Del Norte County,3,2,1569,830,739
California,Del Norte County,3,3,1723,869,854
California,Del Norte County,3,4,1841,974,867
California,Del Norte County,3,5,1796,1105,691
California,Del Norte County,3,6,2084,1349,735
California,Del Norte County,3,7,2008,1349,659
California,Del Norte County,3,8,1915,1268,647
California,Del Norte County,3,9,1884,1179,705
California,Del Norte County,3,10,2190,1248,942
California,Del Norte County,3,11,2233,1172,1061
California,Del Norte County,3,12,1973,998,975
California,Del Norte County,3,13,1753,910,843
California,Del Norte County,3,14,1259,617,642
California,Del Norte County,3,15,915,421,494
California,Del Norte County,3,16,727,328,399
California,Del Norte County,3,17,529,231,298
California,Del Norte County,3,18,455,172,283
California,Del Norte County,4,0,28442,15819,12623
California,Del Norte County,4,1,1696,848,848
California,Del Norte County,4,2,1603,844,759
California,Del Norte County,4,3,1686,845,841
California,Del Norte County,4,4,1750,936,814
California,Del Norte County,4,5,1813,1115,698
California,Del Norte County,4,6,2087,1346,741
California,Del Norte County,4,7,2051,1380,671
California,Del Norte County,4,8,1876,1243,633
California,Del Norte County,4,9,1839,1145,694
California,Del Norte County,4,10,2081,1204,877
California,Del Norte County,4,11,2211,1173,1038
California,Del Norte County,4,12,2021,1007,1014
California,Del Norte County,4,13,1806,935,871
California,Del Norte County,4,14,1266,619,647
California,Del Norte County,4,15,953,451,502
California,Del Norte County,4,16,686,313,373
California,Del Norte County,4,17,546,239,307
California,Del Norte County,4,18,471,176,295
California,Del Norte County,5,0,28189,15661,12528
California,Del Norte County,5,1,1646,828,818
California,Del Norte County,5,2,1648,841,807
California,Del Norte County,5,3,1624,814,810
California,Del Norte County,5,4,1707,931,776
California,Del Norte County,5,5,1817,1104,713
California,Del Norte County,5,6,2039,1317,722
California,Del Norte County,5,7,2103,1424,679
California,Del Norte County,5,8,1838,1218,620
California,Del Norte County,5,9,1787,1115,672
California,Del Norte County,5,10,1966,1154,812
California,Del Norte County,5,11,2130,1120,1010
California,Del Norte County,5,12,2012,975,1037
California,Del Norte County,5,13,1809,936,873
California,Del Norte County,5,14,1368,678,690
California,Del Norte County,5,15,1008,486,522
California,Del Norte County,5,16,658,294,364
California,Del Norte County,5,17,574,245,329
California,Del Norte County,5,18,455,181,274
California,Del Norte County,6,0,27817,15406,12411
California,Del Norte County,6,1,1626,834,792
California,Del Norte County,6,2,1683,848,835
California,Del Norte County,6,3,1559,807,752
California,Del Norte County,6,4,1642,896,746
California,Del Norte County,6,5,1750,1063,687
California,Del Norte County,6,6,1962,1238,724
California,Del Norte County,6,7,2097,1399,698
California,Del Norte County,6,8,1824,1208,616
California,Del Norte County,6,9,1709,1046,663
California,Del Norte County,6,10,1855,1090,765
California,Del Norte County,6,11,2055,1103,952
California,Del Norte County,6,12,2061,981,1080
California,Del Norte County,6,13,1827,945,882
California,Del Norte County,6,14,1397,717,680
California,Del Norte County,6,15,1066,504,562
California,Del Norte County,6,16,677,290,387
California,Del Norte County,6,17,557,242,315
California,Del Norte County,6,18,470,195,275
California,Del Norte County,7,0,27198,14868,12330
California,Del Norte County,7,1,1591,773,818
California,Del Norte County,7,2,1662,841,821
California,Del Norte County,7,3,1582,824,758
California,Del Norte County,7,4,1547,841,706
California,Del Norte County,7,5,1620,972,648
California,Del Norte County,7,6,1870,1172,698
California,Del Norte County,7,7,2054,1328,726
California,Del Norte County,7,8,1806,1180,626
California,Del Norte County,7,9,1635,988,647
California,Del Norte County,7,10,1688,986,702
California,Del Norte County,7,11,1993,1062,931
California,Del Norte County,7,12,2037,979,1058
California,Del Norte County,7,13,1827,911,916
California,Del Norte County,7,14,1485,774,711
California,Del Norte County,7,15,1078,503,575
California,Del Norte County,7,16,713,301,412
California,Del Norte County,7,17,539,248,291
California,Del Norte County,7,18,471,185,286
California,Del Norte County,8,0,27246,14913,12333
California,Del Norte County,8,1,1572,808,764
California,Del Norte County,8,2,1643,835,808
California,Del Norte County,8,3,1533,781,752
California,Del Norte County,8,4,1554,853,701
California,Del Norte County,8,5,1596,944,652
California,Del Norte County,8,6,1890,1207,683
California,Del Norte County,8,7,2038,1324,714
California,Del Norte County,8,8,1834,1172,662
California,Del Norte County,8,9,1613,991,622
California,Del Norte County,8,10,1645,952,693
California,Del Norte County,8,11,1896,1006,890
California,Del Norte County,8,12,2067,1020,1047
California,Del Norte County,8,13,1871,909,962
California,Del Norte County,8,14,1631,836,795
California,Del Norte County,8,15,1062,507,555
California,Del Norte County,8,16,763,333,430
California,Del Norte County,8,17,545,246,299
California,Del Norte County,8,18,493,189,304
California,Del Norte County,9,0,27422,14896,12526
California,Del Norte County,9,1,1630,851,779
California,Del Norte County,9,2,1630,812,818
California,Del Norte County,9,3,1564,809,755
California,Del Norte County,9,4,1545,826,719
California,Del Norte County,9,5,1565,940,625
California,Del Norte County,9,6,1883,1198,685
California,Del Norte County,9,7,2004,1249,755
California,Del Norte County,9,8,1896,1215,681
California,Del Norte County,9,9,1586,946,640
California,Del Norte County,9,10,1625,938,687
California,Del Norte County,9,11,1834,996,838
California,Del Norte County,9,12,2044,1004,1040
California,Del Norte County,9,13,1939,927,1012
California,Del Norte County,9,14,1733,873,860
California,Del Norte County,9,15,1109,524,585
California,Del Norte County,9,16,802,364,438
California,Del Norte County,9,17,506,232,274
California,Del Norte County,9,18,527,192,335
California,Del Norte County,10,0,27428,14766,12662
California,Del Norte County,10,1,1606,851,755
California,Del Norte County,10,2,1646,816,830
California,Del Norte County,10,3,1679,869,810
California,Del Norte County,10,4,1523,798,725
California,Del Norte County,10,5,1528,928,600
California,Del Norte County,10,6,1854,1125,729
California,Del Norte County,10,7,1955,1212,743
California,Del Norte County,10,8,1955,1212,743
California,Del Norte County,10,9,1538,904,634
California,Del Norte County,10,10,1569,891,678
California,Del Norte County,10,11,1734,941,793
California,Del Norte County,10,12,2000,990,1010
California,Del Norte County,10,13,1976,922,1054
California,Del Norte County,10,14,1740,885,855
California,Del Norte County,10,15,1212,594,618
California,Del Norte County,10,16,850,391,459
California,Del Norte County,10,17,498,221,277
California,Del Norte County,10,18,565,216,349
California,Del Norte County,11,0,27828,15188,12640
California,Del Norte County,11,1,1560,812,748
California,Del Norte County,11,2,1659,853,806
California,Del Norte County,11,3,1688,856,832
California,Del Norte County,11,4,1479,773,706
California,Del Norte County,11,5,1584,965,619
California,Del Norte County,11,6,1925,1202,723
California,Del Norte County,11,7,2008,1301,707
California,Del Norte County,11,8,2056,1269,787
California,Del Norte County,11,9,1634,998,636
California,Del Norte County,11,10,1603,935,668
California,Del Norte County,11,11,1641,895,746
California,Del Norte County,11,12,1940,993,947
California,Del Norte County,11,13,2033,939,1094
California,Del Norte County,11,14,1754,871,883
California,Del Norte County,11,15,1276,657,619
California,Del Norte County,11,16,893,412,481
California,Del Norte County,11,17,546,244,302
California,Del Norte County,11,18,549,213,336
California,El Dorado County,1,0,181058,90571,90487
California,El Dorado County,1,1,9513,4870,4643
California,El Dorado County,1,2,11126,5664,5462
California,El Dorado County,1,3,12506,6410,6096
California,El Dorado County,1,4,12522,6543,5979
California,El Dorado County,1,5,8958,4889,4069
California,El Dorado County,1,6,8682,4544,4138
California,El Dorado County,1,7,8562,4302,4260
California,El Dorado County,1,8,9993,4954,5039
California,El Dorado County,1,9,12210,5974,6236
California,El Dorado County,1,10,15516,7521,7995
California,El Dorado County,1,11,16830,8310,8520
California,El Dorado County,1,12,15146,7501,7645
California,El Dorado County,1,13,12970,6533,6437
California,El Dorado County,1,14,9141,4519,4622
California,El Dorado County,1,15,6296,3148,3148
California,El Dorado County,1,16,4656,2294,2362
California,El Dorado County,1,17,3313,1432,1881
California,El Dorado County,1,18,3118,1163,1955
California,El Dorado County,2,0,181058,90572,90486
California,El Dorado County,2,1,9513,4870,4643
California,El Dorado County,2,2,11126,5664,5462
California,El Dorado County,2,3,12506,6410,6096
California,El Dorado County,2,4,12522,6543,5979
California,El Dorado County,2,5,8958,4889,4069
California,El Dorado County,2,6,8682,4544,4138
California,El Dorado County,2,7,8562,4302,4260
California,El Dorado County,2,8,9993,4954,5039
California,El Dorado County,2,9,12210,5974,6236
California,El Dorado County,2,10,15516,7521,7995
California,El Dorado County,2,11,16831,8311,8520
California,El Dorado County,2,12,15145,7501,7644
California,El Dorado County,2,13,12970,6533,6437
California,El Dorado County,2,14,9141,4519,4622
California,El Dorado County,2,15,6296,3148,3148
California,El Dorado County,2,16,4656,2294,2362
California,El Dorado County,2,17,3313,1432,1881
California,El Dorado County,2,18,3118,1163,1955
California,El Dorado County,3,0,181133,90589,90544
California,El Dorado County,3,1,9407,4812,4595
California,El Dorado County,3,2,11095,5643,5452
California,El Dorado County,3,3,12431,6374,6057
California,El Dorado County,3,4,12463,6515,5948
California,El Dorado County,3,5,9067,4929,4138
California,El Dorado County,3,6,8704,4557,4147
California,El Dorado County,3,7,8598,4322,4276
California,El Dorado County,3,8,9878,4899,4979
California,El Dorado County,3,9,12156,5958,6198
California,El Dorado County,3,10,15359,7446,7913
California,El Dorado County,3,11,16828,8297,8531
