STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
Kentucky,McCracken County,7,16,1961,829,1132
Kentucky,McCracken County,7,17,1553,561,992
Kentucky,McCracken County,7,18,1751,534,1217
Kentucky,McCracken County,8,0,64948,31084,33864
Kentucky,McCracken County,8,1,3907,2002,1905
Kentucky,McCracken County,8,2,3840,1969,1871
Kentucky,McCracken County,8,3,4014,2022,1992
Kentucky,McCracken County,8,4,3618,1853,1765
Kentucky,McCracken County,8,5,3663,1780,1883
Kentucky,McCracken County,8,6,3845,1875,1970
Kentucky,McCracken County,8,7,3930,1914,2016
Kentucky,McCracken County,8,8,3880,1893,1987
Kentucky,McCracken County,8,9,3954,1933,2021
Kentucky,McCracken County,8,10,3992,1995,1997
Kentucky,McCracken County,8,11,4649,2206,2443
Kentucky,McCracken County,8,12,4844,2337,2507
Kentucky,McCracken County,8,13,4614,2207,2407
Kentucky,McCracken County,8,14,3908,1827,2081
Kentucky,McCracken County,8,15,3004,1303,1701
Kentucky,McCracken County,8,16,1973,870,1103
Kentucky,McCracken County,8,17,1561,564,997
Kentucky,McCracken County,8,18,1752,534,1218
Kentucky,McCracken County,9,0,65304,31250,34054
Kentucky,McCracken County,9,1,3980,2047,1933
Kentucky,McCracken County,9,2,4025,2073,1952
Kentucky,McCracken County,9,3,4003,2002,2001
Kentucky,McCracken County,9,4,3636,1837,1799
Kentucky,McCracken County,9,5,3568,1778,1790
Kentucky,McCracken County,9,6,3980,1903,2077
Kentucky,McCracken County,9,7,3933,1939,1994
Kentucky,McCracken County,9,8,3965,1933,2032
Kentucky,McCracken County,9,9,3906,1895,2011
Kentucky,McCracken County,9,10,4025,2022,2003
Kentucky,McCracken County,9,11,4427,2118,2309
Kentucky,McCracken County,9,12,4789,2285,2504
Kentucky,McCracken County,9,13,4606,2191,2415
Kentucky,McCracken County,9,14,4100,1911,2189
Kentucky,McCracken County,9,15,2983,1305,1678
Kentucky,McCracken County,9,16,2090,915,1175
Kentucky,McCracken County,9,17,1549,567,982
Kentucky,McCracken County,9,18,1739,529,1210
Kentucky,McCracken County,10,0,65364,31319,34045
Kentucky,McCracken County,10,1,3948,2051,1897
Kentucky,McCracken County,10,2,4041,2072,1969
Kentucky,McCracken County,10,3,4094,2056,2038
Kentucky,McCracken County,10,4,3696,1899,1797
Kentucky,McCracken County,10,5,3442,1721,1721
Kentucky,McCracken County,10,6,4098,1933,2165
Kentucky,McCracken County,10,7,3900,1930,1970
Kentucky,McCracken County,10,8,4002,1939,2063
Kentucky,McCracken County,10,9,3825,1888,1937
Kentucky,McCracken County,10,10,4071,2038,2033
Kentucky,McCracken County,10,11,4246,2040,2206
Kentucky,McCracken County,10,12,4682,2205,2477
Kentucky,McCracken County,10,13,4616,2206,2410
Kentucky,McCracken County,10,14,4051,1889,2162
Kentucky,McCracken County,10,15,3129,1389,1740
Kentucky,McCracken County,10,16,2225,961,1264
Kentucky,McCracken County,10,17,1539,565,974
Kentucky,McCracken County,10,18,1759,537,1222
Kentucky,McCracken County,11,0,65307,31340,33967
Kentucky,McCracken County,11,1,3913,2031,1882
Kentucky,McCracken County,11,2,4060,2083,1977
Kentucky,McCracken County,11,3,4086,2052,2034
Kentucky,McCracken County,11,4,3726,1922,1804
Kentucky,McCracken County,11,5,3369,1680,1689
Kentucky,McCracken County,11,6,4110,1974,2136
Kentucky,McCracken County,11,7,3898,1919,1979
Kentucky,McCracken County,11,8,3951,1953,1998
Kentucky,McCracken County,11,9,3847,1876,1971
Kentucky,McCracken County,11,10,4087,2037,2050
Kentucky,McCracken County,11,11,4033,1938,2095
Kentucky,McCracken County,11,12,4583,2163,2420
Kentucky,McCracken County,11,13,4627,2232,2395
Kentucky,McCracken County,11,14,4141,1913,2228
Kentucky,McCracken County,11,15,3188,1430,1758
Kentucky,McCracken County,11,16,2374,998,1376
Kentucky,McCracken County,11,17,1543,597,946
Kentucky,McCracken County,11,18,1771,542,1229
Kentucky,McCracken County,12,0,65418,31389,34029
Kentucky,McCracken County,12,1,3901,2047,1854
Kentucky,McCracken County,12,2,4076,2114,1962
Kentucky,McCracken County,12,3,4078,2043,2035
Kentucky,McCracken County,12,4,3742,1902,1840
Kentucky,McCracken County,12,5,3433,1730,1703
Kentucky,McCracken County,12,6,4091,1987,2104
Kentucky,McCracken County,12,7,3894,1896,1998
Kentucky,McCracken County,12,8,3965,1932,2033
Kentucky,McCracken County,12,9,3871,1886,1985
Kentucky,McCracken County,12,10,4060,2023,2037
Kentucky,McCracken County,12,11,3885,1860,2025
Kentucky,McCracken County,12,12,4559,2138,2421
Kentucky,McCracken County,12,13,4555,2175,2380
Kentucky,McCracken County,12,14,4216,1958,2258
Kentucky,McCracken County,12,15,3293,1483,1810
Kentucky,McCracken County,12,16,2467,1030,1437
Kentucky,McCracken County,12,17,1558,641,917
Kentucky,McCracken County,12,18,1774,544,1230
Kentucky,McCreary County,1,0,18306,9948,8358
Kentucky,McCreary County,1,1,1081,548,533
Kentucky,McCreary County,1,2,1144,602,542
Kentucky,McCreary County,1,3,1114,565,549
Kentucky,McCreary County,1,4,1339,715,624
Kentucky,McCreary County,1,5,1114,613,501
Kentucky,McCreary County,1,6,1154,686,468
Kentucky,McCreary County,1,7,1412,914,498
Kentucky,McCreary County,1,8,1374,813,561
Kentucky,McCreary County,1,9,1489,895,594
Kentucky,McCreary County,1,10,1366,763,603
Kentucky,McCreary County,1,11,1243,678,565
Kentucky,McCreary County,1,12,1177,593,584
Kentucky,McCreary County,1,13,1050,519,531
Kentucky,McCreary County,1,14,836,397,439
Kentucky,McCreary County,1,15,594,314,280
Kentucky,McCreary County,1,16,398,185,213
Kentucky,McCreary County,1,17,215,85,130
Kentucky,McCreary County,1,18,206,63,143
Kentucky,McCreary County,2,0,18306,9948,8358
Kentucky,McCreary County,2,1,1081,548,533
Kentucky,McCreary County,2,2,1144,602,542
Kentucky,McCreary County,2,3,1114,565,549
Kentucky,McCreary County,2,4,1339,715,624
Kentucky,McCreary County,2,5,1114,613,501
Kentucky,McCreary County,2,6,1154,686,468
Kentucky,McCreary County,2,7,1412,914,498
Kentucky,McCreary County,2,8,1374,813,561
Kentucky,McCreary County,2,9,1489,895,594
Kentucky,McCreary County,2,10,1366,763,603
Kentucky,McCreary County,2,11,1243,678,565
Kentucky,McCreary County,2,12,1177,593,584
Kentucky,McCreary County,2,13,1050,519,531
Kentucky,McCreary County,2,14,836,397,439
Kentucky,McCreary County,2,15,594,314,280
Kentucky,McCreary County,2,16,398,185,213
Kentucky,McCreary County,2,17,215,85,130
Kentucky,McCreary County,2,18,206,63,143
Kentucky,McCreary County,3,0,18328,9948,8380
Kentucky,McCreary County,3,1,1094,561,533
Kentucky,McCreary County,3,2,1140,604,536
Kentucky,McCreary County,3,3,1116,560,556
Kentucky,McCreary County,3,4,1331,717,614
Kentucky,McCreary County,3,5,1139,627,512
Kentucky,McCreary County,3,6,1138,673,465
Kentucky,McCreary County,3,7,1411,911,500
Kentucky,McCreary County,3,8,1364,802,562
Kentucky,McCreary County,3,9,1470,886,584
Kentucky,McCreary County,3,10,1387,770,617
Kentucky,McCreary County,3,11,1254,684,570
Kentucky,McCreary County,3,12,1179,594,585
Kentucky,McCreary County,3,13,1040,513,527
Kentucky,McCreary County,3,14,844,402,442
Kentucky,McCreary County,3,15,596,311,285
Kentucky,McCreary County,3,16,405,185,220
Kentucky,McCreary County,3,17,216,86,130
Kentucky,McCreary County,3,18,204,62,142
Kentucky,McCreary County,4,0,18283,9922,8361
Kentucky,McCreary County,4,1,1105,550,555
Kentucky,McCreary County,4,2,1127,616,511
Kentucky,McCreary County,4,3,1104,547,557
Kentucky,McCreary County,4,4,1251,666,585
Kentucky,McCreary County,4,5,1188,663,525
Kentucky,McCreary County,4,6,1119,651,468
Kentucky,McCreary County,4,7,1426,928,498
Kentucky,McCreary County,4,8,1324,777,547
Kentucky,McCreary County,4,9,1416,864,552
Kentucky,McCreary County,4,10,1411,775,636
Kentucky,McCreary County,4,11,1280,706,574
Kentucky,McCreary County,4,12,1160,591,569
Kentucky,McCreary County,4,13,1066,515,551
Kentucky,McCreary County,4,14,859,419,440
Kentucky,McCreary County,4,15,596,303,293
Kentucky,McCreary County,4,16,422,192,230
Kentucky,McCreary County,4,17,231,96,135
Kentucky,McCreary County,4,18,198,63,135
Kentucky,McCreary County,5,0,18051,9811,8240
Kentucky,McCreary County,5,1,1082,558,524
Kentucky,McCreary County,5,2,1139,605,534
Kentucky,McCreary County,5,3,1093,555,538
Kentucky,McCreary County,5,4,1174,638,536
Kentucky,McCreary County,5,5,1187,660,527
Kentucky,McCreary County,5,6,1109,642,467
Kentucky,McCreary County,5,7,1347,888,459
Kentucky,McCreary County,5,8,1324,774,550
Kentucky,McCreary County,5,9,1385,836,549
Kentucky,McCreary County,5,10,1378,756,622
Kentucky,McCreary County,5,11,1259,688,571
Kentucky,McCreary County,5,12,1137,599,538
Kentucky,McCreary County,5,13,1045,495,550
Kentucky,McCreary County,5,14,901,445,456
Kentucky,McCreary County,5,15,624,311,313
Kentucky,McCreary County,5,16,429,194,235
Kentucky,McCreary County,5,17,234,102,132
Kentucky,McCreary County,5,18,204,65,139
Kentucky,McCreary County,6,0,17925,9769,8156
Kentucky,McCreary County,6,1,1107,573,534
Kentucky,McCreary County,6,2,1124,585,539
Kentucky,McCreary County,6,3,1062,567,495
Kentucky,McCreary County,6,4,1132,605,527
Kentucky,McCreary County,6,5,1178,669,509
Kentucky,McCreary County,6,6,1124,656,468
Kentucky,McCreary County,6,7,1326,860,466
Kentucky,McCreary County,6,8,1270,751,519
Kentucky,McCreary County,6,9,1360,833,527
Kentucky,McCreary County,6,10,1358,744,614
Kentucky,McCreary County,6,11,1244,675,569
Kentucky,McCreary County,6,12,1141,610,531
Kentucky,McCreary County,6,13,1043,496,547
Kentucky,McCreary County,6,14,932,450,482
Kentucky,McCreary County,6,15,643,312,331
Kentucky,McCreary County,6,16,434,203,231
Kentucky,McCreary County,6,17,251,116,135
Kentucky,McCreary County,6,18,196,64,132
Kentucky,McCreary County,7,0,17922,9773,8149
Kentucky,McCreary County,7,1,1124,566,558
Kentucky,McCreary County,7,2,1089,561,528
Kentucky,McCreary County,7,3,1089,590,499
Kentucky,McCreary County,7,4,1067,572,495
Kentucky,McCreary County,7,5,1184,661,523
Kentucky,McCreary County,7,6,1155,689,466
Kentucky,McCreary County,7,7,1309,856,453
Kentucky,McCreary County,7,8,1272,771,501
Kentucky,McCreary County,7,9,1344,816,528
Kentucky,McCreary County,7,10,1334,750,584
Kentucky,McCreary County,7,11,1237,644,593
Kentucky,McCreary County,7,12,1153,629,524
Kentucky,McCreary County,7,13,1036,500,536
Kentucky,McCreary County,7,14,952,460,492
Kentucky,McCreary County,7,15,669,299,370
Kentucky,McCreary County,7,16,447,229,218
Kentucky,McCreary County,7,17,263,117,146
Kentucky,McCreary County,7,18,198,63,135
Kentucky,McCreary County,8,0,17883,9809,8074
Kentucky,McCreary County,8,1,1091,548,543
Kentucky,McCreary County,8,2,1028,539,489
Kentucky,McCreary County,8,3,1096,586,510
Kentucky,McCreary County,8,4,1085,604,481
Kentucky,McCreary County,8,5,1131,621,510
Kentucky,McCreary County,8,6,1219,750,469
Kentucky,McCreary County,8,7,1292,844,448
Kentucky,McCreary County,8,8,1302,816,486
Kentucky,McCreary County,8,9,1336,786,550
Kentucky,McCreary County,8,10,1294,746,548
Kentucky,McCreary County,8,11,1264,674,590
Kentucky,McCreary County,8,12,1149,608,541
Kentucky,McCreary County,8,13,1048,501,547
Kentucky,McCreary County,8,14,919,442,477
Kentucky,McCreary County,8,15,706,328,378
Kentucky,McCreary County,8,16,452,222,230
Kentucky,McCreary County,8,17,280,129,151
Kentucky,McCreary County,8,18,191,65,126
Kentucky,McCreary County,9,0,17548,9570,7978
Kentucky,McCreary County,9,1,1080,546,534
Kentucky,McCreary County,9,2,1025,530,495
Kentucky,McCreary County,9,3,1081,592,489
Kentucky,McCreary County,9,4,1066,581,485
Kentucky,McCreary County,9,5,1035,574,461
Kentucky,McCreary County,9,6,1242,749,493
Kentucky,McCreary County,9,7,1210,767,443
Kentucky,McCreary County,9,8,1287,802,485
Kentucky,McCreary County,9,9,1255,744,511
Kentucky,McCreary County,9,10,1220,697,523
Kentucky,McCreary County,9,11,1267,657,610
Kentucky,McCreary County,9,12,1133,614,519
Kentucky,McCreary County,9,13,1025,487,538
Kentucky,McCreary County,9,14,951,456,495
Kentucky,McCreary County,9,15,714,348,366
Kentucky,McCreary County,9,16,456,221,235
Kentucky,McCreary County,9,17,301,135,166
Kentucky,McCreary County,9,18,200,70,130
Kentucky,McCreary County,10,0,17372,9463,7909
Kentucky,McCreary County,10,1,1037,524,513
Kentucky,McCreary County,10,2,1047,550,497
Kentucky,McCreary County,10,3,1064,568,496
Kentucky,McCreary County,10,4,1032,573,459
Kentucky,McCreary County,10,5,983,540,443
Kentucky,McCreary County,10,6,1278,761,517
Kentucky,McCreary County,10,7,1195,765,430
Kentucky,McCreary County,10,8,1241,779,462
Kentucky,McCreary County,10,9,1251,736,515
Kentucky,McCreary County,10,10,1195,670,525
Kentucky,McCreary County,10,11,1245,654,591
Kentucky,McCreary County,10,12,1119,596,523
Kentucky,McCreary County,10,13,996,492,504
Kentucky,McCreary County,10,14,934,436,498
Kentucky,McCreary County,10,15,765,376,389
Kentucky,McCreary County,10,16,481,224,257
Kentucky,McCreary County,10,17,306,138,168
Kentucky,McCreary County,10,18,203,81,122
Kentucky,McCreary County,11,0,17290,9378,7912
Kentucky,McCreary County,11,1,1031,517,514
Kentucky,McCreary County,11,2,1036,530,506
Kentucky,McCreary County,11,3,1094,577,517
Kentucky,McCreary County,11,4,1031,585,446
Kentucky,McCreary County,11,5,964,526,438
Kentucky,McCreary County,11,6,1276,763,513
Kentucky,McCreary County,11,7,1210,772,438
Kentucky,McCreary County,11,8,1201,750,451
Kentucky,McCreary County,11,9,1231,718,513
Kentucky,McCreary County,11,10,1180,671,509
Kentucky,McCreary County,11,11,1203,637,566
Kentucky,McCreary County,11,12,1122,576,546
Kentucky,McCreary County,11,13,979,497,482
Kentucky,McCreary County,11,14,919,429,490
Kentucky,McCreary County,11,15,797,372,425
Kentucky,McCreary County,11,16,516,245,271
Kentucky,McCreary County,11,17,299,129,170
Kentucky,McCreary County,11,18,201,84,117
Kentucky,McCreary County,12,0,17231,9400,7831
Kentucky,McCreary County,12,1,990,503,487
Kentucky,McCreary County,12,2,1059,542,517
Kentucky,McCreary County,12,3,1013,531,482
Kentucky,McCreary County,12,4,1067,623,444
Kentucky,McCreary County,12,5,925,506,419
Kentucky,McCreary County,12,6,1286,759,527
Kentucky,McCreary County,12,7,1218,794,424
Kentucky,McCreary County,12,8,1183,742,441
Kentucky,McCreary County,12,9,1251,751,500
Kentucky,McCreary County,12,10,1147,640,507
Kentucky,McCreary County,12,11,1191,651,540
Kentucky,McCreary County,12,12,1110,550,560
Kentucky,McCreary County,12,13,989,514,475
Kentucky,McCreary County,12,14,907,429,478
Kentucky,McCreary County,12,15,830,381,449
Kentucky,McCreary County,12,16,542,244,298
Kentucky,McCreary County,12,17,314,157,157
Kentucky,McCreary County,12,18,209,83,126
Kentucky,McLean County,1,0,9531,4676,4855
Kentucky,McLean County,1,1,553,270,283
Kentucky,McLean County,1,2,635,329,306
Kentucky,McLean County,1,3,638,335,303
Kentucky,McLean County,1,4,629,310,319
Kentucky,McLean County,1,5,483,239,244
Kentucky,McLean County,1,6,524,280,244
Kentucky,McLean County,1,7,527,245,282
Kentucky,McLean County,1,8,606,291,315
Kentucky,McLean County,1,9,647,333,314
Kentucky,McLean County,1,10,677,338,339
Kentucky,McLean County,1,11,738,369,369
Kentucky,McLean County,1,12,638,313,325
Kentucky,McLean County,1,13,625,304,321
Kentucky,McLean County,1,14,534,263,271
Kentucky,McLean County,1,15,383,179,204
Kentucky,McLean County,1,16,279,116,163
Kentucky,McLean County,1,17,196,84,112
Kentucky,McLean County,1,18,219,78,141
Kentucky,McLean County,2,0,9540,4681,4859
Kentucky,McLean County,2,1,552,269,283
Kentucky,McLean County,2,2,639,331,308
Kentucky,McLean County,2,3,637,335,302
Kentucky,McLean County,2,4,630,310,320
Kentucky,McLean County,2,5,483,239,244
Kentucky,McLean County,2,6,524,280,244
Kentucky,McLean County,2,7,529,246,283
Kentucky,McLean County,2,8,605,291,314
Kentucky,McLean County,2,9,647,333,314
Kentucky,McLean County,2,10,680,340,340
Kentucky,McLean County,2,11,739,369,370
Kentucky,McLean County,2,12,638,313,325
Kentucky,McLean County,2,13,626,305,321
Kentucky,McLean County,2,14,534,263,271
Kentucky,McLean County,2,15,383,179,204
Kentucky,McLean County,2,16,279,116,163
Kentucky,McLean County,2,17,196,84,112
Kentucky,McLean County,2,18,219,78,141
Kentucky,McLean County,3,0,9515,4667,4848
Kentucky,McLean County,3,1,541,267,274
Kentucky,McLean County,3,2,632,326,306
Kentucky,McLean County,3,3,642,339,303
Kentucky,McLean County,3,4,619,300,319
Kentucky,McLean County,3,5,486,237,249
Kentucky,McLean County,3,6,520,279,241
Kentucky,McLean County,3,7,538,251,287
Kentucky,McLean County,3,8,597,286,311
Kentucky,McLean County,3,9,642,329,313
Kentucky,McLean County,3,10,688,345,343
Kentucky,McLean County,3,11,740,369,371
Kentucky,McLean County,3,12,638,316,322
Kentucky,McLean County,3,13,623,302,321
Kentucky,McLean County,3,14,533,263,270
Kentucky,McLean County,3,15,384,179,205
Kentucky,McLean County,3,16,283,117,166
Kentucky,McLean County,3,17,193,84,109
Kentucky,McLean County,3,18,216,78,138
Kentucky,McLean County,4,0,9508,4677,4831
Kentucky,McLean County,4,1,561,301,260
Kentucky,McLean County,4,2,605,303,302
Kentucky,McLean County,4,3,670,352,318
Kentucky,McLean County,4,4,613,289,324
Kentucky,McLean County,4,5,489,240,249
Kentucky,McLean County,4,6,500,265,235
Kentucky,McLean County,4,7,540,264,276
Kentucky,McLean County,4,8,573,274,299
Kentucky,McLean County,4,9,632,318,314
Kentucky,McLean County,4,10,707,356,351
Kentucky,McLean County,4,11,726,361,365
Kentucky,McLean County,4,12,641,328,313
Kentucky,McLean County,4,13,625,302,323
Kentucky,McLean County,4,14,540,260,280
Kentucky,McLean County,4,15,391,185,206
Kentucky,McLean County,4,16,289,115,174
Kentucky,McLean County,4,17,199,91,108
Kentucky,McLean County,4,18,207,73,134
Kentucky,McLean County,5,0,9490,4677,4813
Kentucky,McLean County,5,1,563,305,258
Kentucky,McLean County,5,2,621,305,316
Kentucky,McLean County,5,3,672,352,320
Kentucky,McLean County,5,4,589,284,305
Kentucky,McLean County,5,5,497,246,251
Kentucky,McLean County,5,6,483,253,230
Kentucky,McLean County,5,7,542,271,271
Kentucky,McLean County,5,8,566,270,296
Kentucky,McLean County,5,9,615,313,302
Kentucky,McLean County,5,10,695,347,348
Kentucky,McLean County,5,11,707,339,368
Kentucky,McLean County,5,12,657,341,316
Kentucky,McLean County,5,13,593,278,315
Kentucky,McLean County,5,14,579,289,290
Kentucky,McLean County,5,15,417,207,210
Kentucky,McLean County,5,16,280,110,170
Kentucky,McLean County,5,17,199,91,108
Kentucky,McLean County,5,18,215,76,139
Kentucky,McLean County,6,0,9453,4688,4765
Kentucky,McLean County,6,1,576,306,270
Kentucky,McLean County,6,2,615,312,303
Kentucky,McLean County,6,3,673,359,314
Kentucky,McLean County,6,4,569,285,284
Kentucky,McLean County,6,5,504,258,246
Kentucky,McLean County,6,6,466,245,221
Kentucky,McLean County,6,7,547,274,273
Kentucky,McLean County,6,8,573,274,299
Kentucky,McLean County,6,9,601,293,308
Kentucky,McLean County,6,10,687,357,330
Kentucky,McLean County,6,11,700,339,361
Kentucky,McLean County,6,12,670,339,331
Kentucky,McLean County,6,13,580,277,303
Kentucky,McLean County,6,14,563,276,287
Kentucky,McLean County,6,15,436,214,222
Kentucky,McLean County,6,16,295,124,171
Kentucky,McLean County,6,17,192,82,110
Kentucky,McLean County,6,18,206,74,132
Kentucky,McLean County,7,0,9407,4681,4726
Kentucky,McLean County,7,1,581,317,264
Kentucky,McLean County,7,2,608,311,297
Kentucky,McLean County,7,3,668,357,311
Kentucky,McLean County,7,4,550,285,265
Kentucky,McLean County,7,5,529,273,256
Kentucky,McLean County,7,6,453,223,230
Kentucky,McLean County,7,7,528,268,260
Kentucky,McLean County,7,8,542,261,281
Kentucky,McLean County,7,9,592,289,303
Kentucky,McLean County,7,10,660,337,323
Kentucky,McLean County,7,11,695,348,347
Kentucky,McLean County,7,12,693,341,352
Kentucky,McLean County,7,13,606,299,307
Kentucky,McLean County,7,14,549,268,281
Kentucky,McLean County,7,15,458,222,236
Kentucky,McLean County,7,16,302,132,170
Kentucky,McLean County,7,17,191,78,113
Kentucky,McLean County,7,18,202,72,130
Kentucky,McLean County,8,0,9395,4663,4732
Kentucky,McLean County,8,1,566,306,260
Kentucky,McLean County,8,2,606,306,300
Kentucky,McLean County,8,3,673,341,332
Kentucky,McLean County,8,4,571,305,266
Kentucky,McLean County,8,5,510,252,258
Kentucky,McLean County,8,6,459,234,225
Kentucky,McLean County,8,7,509,263,246
Kentucky,McLean County,8,8,541,264,277
Kentucky,McLean County,8,9,593,284,309
Kentucky,McLean County,8,10,654,338,316
Kentucky,McLean County,8,11,679,335,344
Kentucky,McLean County,8,12,704,347,357
Kentucky,McLean County,8,13,614,300,314
Kentucky,McLean County,8,14,550,271,279
Kentucky,McLean County,8,15,462,219,243
Kentucky,McLean County,8,16,312,143,169
Kentucky,McLean County,8,17,204,85,119
Kentucky,McLean County,8,18,188,70,118
Kentucky,McLean County,9,0,9337,4622,4715
Kentucky,McLean County,9,1,528,276,252
Kentucky,McLean County,9,2,613,313,300
Kentucky,McLean County,9,3,668,341,327
Kentucky,McLean County,9,4,596,320,276
Kentucky,McLean County,9,5,474,234,240
Kentucky,McLean County,9,6,511,255,256
Kentucky,McLean County,9,7,475,242,233
Kentucky,McLean County,9,8,521,261,260
Kentucky,McLean County,9,9,577,277,300
Kentucky,McLean County,9,10,620,317,303
Kentucky,McLean County,9,11,710,353,357
Kentucky,McLean County,9,12,684,333,351
Kentucky,McLean County,9,13,622,311,311
Kentucky,McLean County,9,14,563,268,295
Kentucky,McLean County,9,15,464,222,242
Kentucky,McLean County,9,16,318,150,168
Kentucky,McLean County,9,17,203,75,128
Kentucky,McLean County,9,18,190,74,116
Kentucky,McLean County,10,0,9216,4560,4656
Kentucky,McLean County,10,1,504,264,240
Kentucky,McLean County,10,2,603,306,297
Kentucky,McLean County,10,3,658,340,318
Kentucky,McLean County,10,4,586,323,263
Kentucky,McLean County,10,5,445,213,232
Kentucky,McLean County,10,6,520,268,252
Kentucky,McLean County,10,7,465,234,231
Kentucky,McLean County,10,8,505,253,252
Kentucky,McLean County,10,9,571,274,297
Kentucky,McLean County,10,10,593,296,297
Kentucky,McLean County,10,11,687,345,342
Kentucky,McLean County,10,12,665,310,355
Kentucky,McLean County,10,13,638,320,318
Kentucky,McLean County,10,14,546,257,289
Kentucky,McLean County,10,15,512,253,259
Kentucky,McLean County,10,16,323,150,173
Kentucky,McLean County,10,17,199,80,119
Kentucky,McLean County,10,18,196,74,122
Kentucky,McLean County,11,0,9258,4555,4703
Kentucky,McLean County,11,1,552,287,265
Kentucky,McLean County,11,2,609,313,296
Kentucky,McLean County,11,3,638,317,321
Kentucky,McLean County,11,4,616,336,280
Kentucky,McLean County,11,5,431,207,224
Kentucky,McLean County,11,6,516,263,253
Kentucky,McLean County,11,7,474,235,239
Kentucky,McLean County,11,8,530,257,273
Kentucky,McLean County,11,9,549,267,282
Kentucky,McLean County,11,10,567,271,296
Kentucky,McLean County,11,11,661,343,318
Kentucky,McLean County,11,12,676,323,353
Kentucky,McLean County,11,13,631,309,322
Kentucky,McLean County,11,14,552,264,288
Kentucky,McLean County,11,15,504,243,261
Kentucky,McLean County,11,16,336,153,183
Kentucky,McLean County,11,17,213,96,117
Kentucky,McLean County,11,18,203,71,132
Kentucky,McLean County,12,0,9207,4526,4681
Kentucky,McLean County,12,1,514,263,251
Kentucky,McLean County,12,2,624,326,298
Kentucky,McLean County,12,3,622,308,314
Kentucky,McLean County,12,4,619,340,279
Kentucky,McLean County,12,5,427,212,215
Kentucky,McLean County,12,6,516,259,257
Kentucky,McLean County,12,7,469,234,235
Kentucky,McLean County,12,8,526,256,270
Kentucky,McLean County,12,9,533,258,275
Kentucky,McLean County,12,10,570,271,299
Kentucky,McLean County,12,11,613,312,301
Kentucky,McLean County,12,12,675,335,340
Kentucky,McLean County,12,13,661,318,343
Kentucky,McLean County,12,14,564,273,291
Kentucky,McLean County,12,15,481,221,260
Kentucky,McLean County,12,16,371,167,204
Kentucky,McLean County,12,17,212,99,113
Kentucky,McLean County,12,18,210,74,136
Kentucky,Madison County,1,0,82916,40264,42652
Kentucky,Madison County,1,1,5069,2550,2519
Kentucky,Madison County,1,2,4990,2573,2417
Kentucky,Madison County,1,3,4945,2509,2436
Kentucky,Madison County,1,4,7181,3383,3798
Kentucky,Madison County,1,5,9492,4663,4829
Kentucky,Madison County,1,6,5691,2879,2812
Kentucky,Madison County,1,7,5482,2786,2696
Kentucky,Madison County,1,8,5493,2696,2797
Kentucky,Madison County,1,9,5258,2629,2629
Kentucky,Madison County,1,10,5633,2738,2895
Kentucky,Madison County,1,11,5255,2506,2749
Kentucky,Madison County,1,12,4886,2357,2529
Kentucky,Madison County,1,13,4229,2032,2197
Kentucky,Madison County,1,14,3119,1471,1648
Kentucky,Madison County,1,15,2217,994,1223
Kentucky,Madison County,1,16,1709,720,989
Kentucky,Madison County,1,17,1188,461,727
Kentucky,Madison County,1,18,1079,317,762
Kentucky,Madison County,2,0,82913,40262,42651
Kentucky,Madison County,2,1,5069,2550,2519
Kentucky,Madison County,2,2,4990,2573,2417
Kentucky,Madison County,2,3,4945,2509,2436
Kentucky,Madison County,2,4,7180,3382,3798
Kentucky,Madison County,2,5,9492,4663,4829
Kentucky,Madison County,2,6,5691,2879,2812
Kentucky,Madison County,2,7,5482,2786,2696
Kentucky,Madison County,2,8,5493,2696,2797
Kentucky,Madison County,2,9,5257,2629,2628
Kentucky,Madison County,2,10,5633,2738,2895
Kentucky,Madison County,2,11,5254,2505,2749
Kentucky,Madison County,2,12,4886,2357,2529
Kentucky,Madison County,2,13,4229,2032,2197
Kentucky,Madison County,2,14,3119,1471,1648
Kentucky,Madison County,2,15,2217,994,1223
Kentucky,Madison County,2,16,1709,720,989
Kentucky,Madison County,2,17,1188,461,727
Kentucky,Madison County,2,18,1079,317,762
Kentucky,Madison County,3,0,83468,40490,42978
Kentucky,Madison County,3,1,5078,2547,2531
Kentucky,Madison County,3,2,4983,2568,2415
Kentucky,Madison County,3,3,4953,2512,2441
Kentucky,Madison County,3,4,7374,3457,3917
Kentucky,Madison County,3,5,9766,4793,4973
Kentucky,Madison County,3,6,5669,2861,2808
Kentucky,Madison County,3,7,5474,2769,2705
Kentucky,Madison County,3,8,5460,2696,2764
Kentucky,Madison County,3,9,5272,2631,2641
Kentucky,Madison County,3,10,5610,2720,2890
Kentucky,Madison County,3,11,5276,2523,2753
Kentucky,Madison County,3,12,4903,2363,2540
Kentucky,Madison County,3,13,4273,2061,2212
Kentucky,Madison County,3,14,3152,1482,1670
Kentucky,Madison County,3,15,2220,998,1222
Kentucky,Madison County,3,16,1719,723,996
Kentucky,Madison County,3,17,1198,470,728
Kentucky,Madison County,3,18,1088,316,772
Kentucky,Madison County,4,0,84775,41033,43742
Kentucky,Madison County,4,1,5003,2504,2499
Kentucky,Madison County,4,2,5100,2611,2489
Kentucky,Madison County,4,3,5043,2564,2479
Kentucky,Madison County,4,4,7610,3558,4052
Kentucky,Madison County,4,5,10308,5037,5271
