SUMLEV,STATE,COUNTY,STNAME,CTYNAME,YEAR,AGEGRP,TOT_POP,TOT_MALE,TOT_FEMALE
50,12,81,Florida,Manatee County,4,16,15293,7020,8273
50,12,81,Florida,Manatee County,4,17,10447,4503,5944
50,12,81,Florida,Manatee County,4,18,7815,2842,4973
50,12,81,Florida,Manatee County,4,99,279950,135530,144420
50,12,81,Florida,Manatee County,5,0,3386,1698,1688
50,12,81,Florida,Manatee County,5,1,13021,6578,6443
50,12,81,Florida,Manatee County,5,2,15935,8139,7796
50,12,81,Florida,Manatee County,5,3,17451,9002,8449
50,12,81,Florida,Manatee County,5,4,15644,8167,7477
50,12,81,Florida,Manatee County,5,5,14039,7188,6851
50,12,81,Florida,Manatee County,5,6,13481,6747,6734
50,12,81,Florida,Manatee County,5,7,16475,8237,8238
50,12,81,Florida,Manatee County,5,8,17688,8840,8848
50,12,81,Florida,Manatee County,5,9,19969,9824,10145
50,12,81,Florida,Manatee County,5,10,19601,9528,10073
50,12,81,Florida,Manatee County,5,11,18145,8629,9516
50,12,81,Florida,Manatee County,5,12,17984,8379,9605
50,12,81,Florida,Manatee County,5,13,17035,7882,9153
50,12,81,Florida,Manatee County,5,14,16430,7681,8749
50,12,81,Florida,Manatee County,5,15,16560,7674,8886
50,12,81,Florida,Manatee County,5,16,15499,7160,8339
50,12,81,Florida,Manatee County,5,17,10688,4646,6042
50,12,81,Florida,Manatee County,5,18,7969,2933,5036
50,12,81,Florida,Manatee County,5,99,287000,138932,148068
50,12,81,Florida,Manatee County,6,0,3536,1757,1779
50,12,81,Florida,Manatee County,6,1,13460,6761,6699
50,12,81,Florida,Manatee County,6,2,16345,8319,8026
50,12,81,Florida,Manatee County,6,3,17797,9106,8691
50,12,81,Florida,Manatee County,6,4,16486,8669,7817
50,12,81,Florida,Manatee County,6,5,14533,7457,7076
50,12,81,Florida,Manatee County,6,6,14014,7012,7002
50,12,81,Florida,Manatee County,6,7,16479,8189,8290
50,12,81,Florida,Manatee County,6,8,17765,8863,8902
50,12,81,Florida,Manatee County,6,9,20538,10128,10410
50,12,81,Florida,Manatee County,6,10,20341,9879,10462
50,12,81,Florida,Manatee County,6,11,19046,9104,9942
50,12,81,Florida,Manatee County,6,12,19439,8999,10440
50,12,81,Florida,Manatee County,6,13,18165,8389,9776
50,12,81,Florida,Manatee County,6,14,17208,8048,9160
50,12,81,Florida,Manatee County,6,15,16363,7729,8634
50,12,81,Florida,Manatee County,6,16,15520,7204,8316
50,12,81,Florida,Manatee County,6,17,11089,4841,6248
50,12,81,Florida,Manatee County,6,18,8059,3022,5037
50,12,81,Florida,Manatee County,6,99,296183,143476,152707
50,12,81,Florida,Manatee County,7,0,3603,1787,1816
50,12,81,Florida,Manatee County,7,1,14204,7108,7096
50,12,81,Florida,Manatee County,7,2,16842,8656,8186
50,12,81,Florida,Manatee County,7,3,18129,9207,8922
50,12,81,Florida,Manatee County,7,4,17272,9082,8190
50,12,81,Florida,Manatee County,7,5,15355,7848,7507
50,12,81,Florida,Manatee County,7,6,14839,7463,7376
50,12,81,Florida,Manatee County,7,7,16351,8191,8160
50,12,81,Florida,Manatee County,7,8,18336,9046,9290
50,12,81,Florida,Manatee County,7,9,21107,10390,10717
50,12,81,Florida,Manatee County,7,10,21234,10330,10904
50,12,81,Florida,Manatee County,7,11,20111,9553,10558
50,12,81,Florida,Manatee County,7,12,20819,9638,11181
50,12,81,Florida,Manatee County,7,13,19375,9008,10367
50,12,81,Florida,Manatee County,7,14,17652,8289,9363
50,12,81,Florida,Manatee County,7,15,16423,7810,8613
50,12,81,Florida,Manatee County,7,16,15533,7216,8317
50,12,81,Florida,Manatee County,7,17,11327,4983,6344
50,12,81,Florida,Manatee County,7,18,8333,3174,5159
50,12,81,Florida,Manatee County,7,99,306845,148779,158066
50,12,81,Florida,Manatee County,8,0,3992,1957,2035
50,12,81,Florida,Manatee County,8,1,14497,7273,7224
50,12,81,Florida,Manatee County,8,2,17475,8999,8476
50,12,81,Florida,Manatee County,8,3,18304,9280,9024
50,12,81,Florida,Manatee County,8,4,17939,9347,8592
50,12,81,Florida,Manatee County,8,5,15518,8036,7482
50,12,81,Florida,Manatee County,8,6,15926,7908,8018
50,12,81,Florida,Manatee County,8,7,16146,8108,8038
50,12,81,Florida,Manatee County,8,8,18940,9307,9633
50,12,81,Florida,Manatee County,8,9,20783,10279,10504
50,12,81,Florida,Manatee County,8,10,21942,10653,11289
50,12,81,Florida,Manatee County,8,11,20788,9901,10887
50,12,81,Florida,Manatee County,8,12,21788,10100,11688
50,12,81,Florida,Manatee County,8,13,20106,9362,10744
50,12,81,Florida,Manatee County,8,14,18164,8518,9646
50,12,81,Florida,Manatee County,8,15,16222,7719,8503
50,12,81,Florida,Manatee County,8,16,15342,7123,8219
50,12,81,Florida,Manatee County,8,17,11279,5032,6247
50,12,81,Florida,Manatee County,8,18,8620,3278,5342
50,12,81,Florida,Manatee County,8,99,313771,152180,161591
50,12,81,Florida,Manatee County,9,0,4055,2018,2037
50,12,81,Florida,Manatee County,9,1,14583,7322,7261
50,12,81,Florida,Manatee County,9,2,17683,9027,8656
50,12,81,Florida,Manatee County,9,3,18339,9333,9006
50,12,81,Florida,Manatee County,9,4,18287,9524,8763
50,12,81,Florida,Manatee County,9,5,15624,8032,7592
50,12,81,Florida,Manatee County,9,6,16315,8166,8149
50,12,81,Florida,Manatee County,9,7,15828,7894,7934
50,12,81,Florida,Manatee County,9,8,18967,9363,9604
50,12,81,Florida,Manatee County,9,9,20272,10098,10174
50,12,81,Florida,Manatee County,9,10,21897,10595,11302
50,12,81,Florida,Manatee County,9,11,21308,10200,11108
50,12,81,Florida,Manatee County,9,12,21419,9919,11500
50,12,81,Florida,Manatee County,9,13,21326,9944,11382
50,12,81,Florida,Manatee County,9,14,18799,8788,10011
50,12,81,Florida,Manatee County,9,15,16371,7779,8592
50,12,81,Florida,Manatee County,9,16,15098,7007,8091
50,12,81,Florida,Manatee County,9,17,11368,5176,6192
50,12,81,Florida,Manatee County,9,18,8871,3405,5466
50,12,81,Florida,Manatee County,9,99,316410,153590,162820
50,12,81,Florida,Manatee County,10,0,3983,1955,2028
50,12,81,Florida,Manatee County,10,1,14722,7470,7252
50,12,81,Florida,Manatee County,10,2,17885,9143,8742
50,12,81,Florida,Manatee County,10,3,18179,9249,8930
50,12,81,Florida,Manatee County,10,4,18397,9445,8952
50,12,81,Florida,Manatee County,10,5,15715,8047,7668
50,12,81,Florida,Manatee County,10,6,16546,8314,8232
50,12,81,Florida,Manatee County,10,7,15600,7824,7776
50,12,81,Florida,Manatee County,10,8,18686,9156,9530
50,12,81,Florida,Manatee County,10,9,19889,9807,10082
50,12,81,Florida,Manatee County,10,10,21730,10578,11152
50,12,81,Florida,Manatee County,10,11,21691,10376,11315
50,12,81,Florida,Manatee County,10,12,21173,9809,11364
50,12,81,Florida,Manatee County,10,13,21929,10221,11708
50,12,81,Florida,Manatee County,10,14,20127,9424,10703
50,12,81,Florida,Manatee County,10,15,16859,8057,8802
50,12,81,Florida,Manatee County,10,16,14818,6863,7955
50,12,81,Florida,Manatee County,10,17,11631,5269,6362
50,12,81,Florida,Manatee County,10,18,9206,3529,5677
50,12,81,Florida,Manatee County,10,99,318766,154536,164230
50,12,81,Florida,Manatee County,11,0,3667,1833,1834
50,12,81,Florida,Manatee County,11,1,14791,7454,7337
50,12,81,Florida,Manatee County,11,2,18125,9264,8861
50,12,81,Florida,Manatee County,11,3,18373,9269,9104
50,12,81,Florida,Manatee County,11,4,18217,9375,8842
50,12,81,Florida,Manatee County,11,5,15844,8050,7794
50,12,81,Florida,Manatee County,11,6,16519,8258,8261
50,12,81,Florida,Manatee County,11,7,15881,8017,7864
50,12,81,Florida,Manatee County,11,8,18087,8865,9222
50,12,81,Florida,Manatee County,11,9,19391,9468,9923
50,12,81,Florida,Manatee County,11,10,21834,10702,11132
50,12,81,Florida,Manatee County,11,11,21911,10445,11466
50,12,81,Florida,Manatee County,11,12,21379,9959,11420
50,12,81,Florida,Manatee County,11,13,22690,10488,12202
50,12,81,Florida,Manatee County,11,14,20812,9722,11090
50,12,81,Florida,Manatee County,11,15,17222,8199,9023
50,12,81,Florida,Manatee County,11,16,14715,6947,7768
50,12,81,Florida,Manatee County,11,17,11581,5221,6360
50,12,81,Florida,Manatee County,11,18,9672,3686,5986
50,12,81,Florida,Manatee County,11,99,320711,155222,165489
50,12,81,Florida,Manatee County,12,0,3519,1724,1795
50,12,81,Florida,Manatee County,12,1,14803,7499,7304
50,12,81,Florida,Manatee County,12,2,18136,9281,8855
50,12,81,Florida,Manatee County,12,3,18527,9414,9113
50,12,81,Florida,Manatee County,12,4,18100,9239,8861
50,12,81,Florida,Manatee County,12,5,16031,8160,7871
50,12,81,Florida,Manatee County,12,6,16627,8250,8377
50,12,81,Florida,Manatee County,12,7,16126,8143,7983
50,12,81,Florida,Manatee County,12,8,17484,8568,8916
50,12,81,Florida,Manatee County,12,9,19243,9362,9881
50,12,81,Florida,Manatee County,12,10,21723,10562,11161
50,12,81,Florida,Manatee County,12,11,22325,10713,11612
50,12,81,Florida,Manatee County,12,12,21713,9979,11734
50,12,81,Florida,Manatee County,12,13,23367,10811,12556
50,12,81,Florida,Manatee County,12,14,21602,10176,11426
50,12,81,Florida,Manatee County,12,15,17383,8277,9106
50,12,81,Florida,Manatee County,12,16,14633,6953,7680
50,12,81,Florida,Manatee County,12,17,11563,5171,6392
50,12,81,Florida,Manatee County,12,18,9928,3833,6095
50,12,81,Florida,Manatee County,12,99,322833,156115,166718
50,12,81,Florida,Manatee County,13,0,3523,1725,1798
50,12,81,Florida,Manatee County,13,1,14774,7488,7286
50,12,81,Florida,Manatee County,13,2,18147,9284,8863
50,12,81,Florida,Manatee County,13,3,18550,9421,9129
50,12,81,Florida,Manatee County,13,4,18023,9205,8818
50,12,81,Florida,Manatee County,13,5,16099,8195,7904
50,12,81,Florida,Manatee County,13,6,16657,8271,8386
50,12,81,Florida,Manatee County,13,7,16235,8200,8035
50,12,81,Florida,Manatee County,13,8,17384,8525,8859
50,12,81,Florida,Manatee County,13,9,19238,9359,9879
50,12,81,Florida,Manatee County,13,10,21634,10525,11109
50,12,81,Florida,Manatee County,13,11,22385,10741,11644
50,12,81,Florida,Manatee County,13,12,21834,10040,11794
50,12,81,Florida,Manatee County,13,13,23594,10920,12674
50,12,81,Florida,Manatee County,13,14,21736,10240,11496
50,12,81,Florida,Manatee County,13,15,17461,8319,9142
50,12,81,Florida,Manatee County,13,16,14604,6945,7659
50,12,81,Florida,Manatee County,13,17,11568,5187,6381
50,12,81,Florida,Manatee County,13,18,9989,3867,6122
50,12,81,Florida,Manatee County,13,99,323435,156457,166978
50,12,83,Florida,Marion County,1,0,2602,1305,1297
50,12,83,Florida,Marion County,1,1,10884,5660,5224
50,12,83,Florida,Marion County,1,2,15312,7898,7414
50,12,83,Florida,Marion County,1,3,16755,8601,8154
50,12,83,Florida,Marion County,1,4,15416,7915,7501
50,12,83,Florida,Marion County,1,5,10940,5501,5439
50,12,83,Florida,Marion County,1,6,12349,6029,6320
50,12,83,Florida,Marion County,1,7,14087,6889,7198
50,12,83,Florida,Marion County,1,8,17297,8512,8785
50,12,83,Florida,Marion County,1,9,17951,8700,9251
50,12,83,Florida,Marion County,1,10,15829,7577,8252
50,12,83,Florida,Marion County,1,11,15431,7230,8201
50,12,83,Florida,Marion County,1,12,14901,6674,8227
50,12,83,Florida,Marion County,1,13,15641,7162,8479
50,12,83,Florida,Marion County,1,14,17294,8249,9045
50,12,83,Florida,Marion County,1,15,17983,8640,9343
50,12,83,Florida,Marion County,1,16,14401,6671,7730
50,12,83,Florida,Marion County,1,17,8356,3753,4603
50,12,83,Florida,Marion County,1,18,5444,1957,3487
50,12,83,Florida,Marion County,1,99,258873,124923,133950
50,12,83,Florida,Marion County,2,0,2640,1322,1318
50,12,83,Florida,Marion County,2,1,10880,5653,5227
50,12,83,Florida,Marion County,2,2,15273,7877,7396
50,12,83,Florida,Marion County,2,3,16875,8663,8212
50,12,83,Florida,Marion County,2,4,15500,7959,7541
50,12,83,Florida,Marion County,2,5,11074,5562,5512
50,12,83,Florida,Marion County,2,6,12291,5995,6296
50,12,83,Florida,Marion County,2,7,14129,6907,7222
50,12,83,Florida,Marion County,2,8,17274,8503,8771
50,12,83,Florida,Marion County,2,9,18046,8742,9304
50,12,83,Florida,Marion County,2,10,15979,7641,8338
50,12,83,Florida,Marion County,2,11,15647,7329,8318
50,12,83,Florida,Marion County,2,12,15046,6736,8310
50,12,83,Florida,Marion County,2,13,15756,7223,8533
50,12,83,Florida,Marion County,2,14,17306,8253,9053
50,12,83,Florida,Marion County,2,15,18045,8686,9359
50,12,83,Florida,Marion County,2,16,14496,6720,7776
50,12,83,Florida,Marion County,2,17,8466,3808,4658
50,12,83,Florida,Marion County,2,18,5498,1980,3518
50,12,83,Florida,Marion County,2,99,260221,125559,134662
50,12,83,Florida,Marion County,3,0,2899,1509,1390
50,12,83,Florida,Marion County,3,1,10967,5663,5304
50,12,83,Florida,Marion County,3,2,15026,7770,7256
50,12,83,Florida,Marion County,3,3,17094,8774,8320
50,12,83,Florida,Marion County,3,4,15680,8069,7611
50,12,83,Florida,Marion County,3,5,11858,5913,5945
50,12,83,Florida,Marion County,3,6,11816,5748,6068
50,12,83,Florida,Marion County,3,7,14247,6981,7266
50,12,83,Florida,Marion County,3,8,16860,8233,8627
50,12,83,Florida,Marion County,3,9,18327,8856,9471
50,12,83,Florida,Marion County,3,10,16630,7953,8677
50,12,83,Florida,Marion County,3,11,16388,7674,8714
50,12,83,Florida,Marion County,3,12,15652,7005,8647
50,12,83,Florida,Marion County,3,13,15931,7302,8629
50,12,83,Florida,Marion County,3,14,17372,8283,9089
50,12,83,Florida,Marion County,3,15,18201,8708,9493
50,12,83,Florida,Marion County,3,16,14885,6976,7909
50,12,83,Florida,Marion County,3,17,9004,4045,4959
50,12,83,Florida,Marion County,3,18,5716,2082,3634
50,12,83,Florida,Marion County,3,99,264553,127544,137009
50,12,83,Florida,Marion County,4,0,3048,1586,1462
50,12,83,Florida,Marion County,4,1,11410,5918,5492
50,12,83,Florida,Marion County,4,2,15022,7752,7270
50,12,83,Florida,Marion County,4,3,17484,8969,8515
50,12,83,Florida,Marion County,4,4,16119,8330,7789
50,12,83,Florida,Marion County,4,5,12749,6315,6434
50,12,83,Florida,Marion County,4,6,11758,5714,6044
50,12,83,Florida,Marion County,4,7,14564,7089,7475
50,12,83,Florida,Marion County,4,8,16700,8143,8557
50,12,83,Florida,Marion County,4,9,18699,9099,9600
50,12,83,Florida,Marion County,4,10,17451,8282,9169
50,12,83,Florida,Marion County,4,11,16641,7787,8854
50,12,83,Florida,Marion County,4,12,16925,7547,9378
50,12,83,Florida,Marion County,4,13,16819,7712,9107
50,12,83,Florida,Marion County,4,14,17606,8350,9256
50,12,83,Florida,Marion County,4,15,18229,8813,9416
50,12,83,Florida,Marion County,4,16,15043,7058,7985
50,12,83,Florida,Marion County,4,17,9534,4325,5209
50,12,83,Florida,Marion County,4,18,5915,2189,3726
50,12,83,Florida,Marion County,4,99,271716,130978,140738
50,12,83,Florida,Marion County,5,0,2898,1464,1434
50,12,83,Florida,Marion County,5,1,11773,6123,5650
50,12,83,Florida,Marion County,5,2,15117,7748,7369
50,12,83,Florida,Marion County,5,3,17640,9059,8581
50,12,83,Florida,Marion County,5,4,16651,8636,8015
50,12,83,Florida,Marion County,5,5,13574,6760,6814
50,12,83,Florida,Marion County,5,6,11965,5822,6143
50,12,83,Florida,Marion County,5,7,14776,7212,7564
50,12,83,Florida,Marion County,5,8,16435,8005,8430
50,12,83,Florida,Marion County,5,9,19093,9279,9814
50,12,83,Florida,Marion County,5,10,18271,8699,9572
50,12,83,Florida,Marion County,5,11,17324,7983,9341
50,12,83,Florida,Marion County,5,12,17974,8153,9821
50,12,83,Florida,Marion County,5,13,18661,8515,10146
50,12,83,Florida,Marion County,5,14,18372,8706,9666
50,12,83,Florida,Marion County,5,15,18191,8889,9302
50,12,83,Florida,Marion County,5,16,15400,7237,8163
50,12,83,Florida,Marion County,5,17,9887,4525,5362
50,12,83,Florida,Marion County,5,18,6089,2283,3806
50,12,83,Florida,Marion County,5,99,280091,135098,144993
50,12,83,Florida,Marion County,6,0,3108,1581,1527
50,12,83,Florida,Marion County,6,1,12058,6162,5896
50,12,83,Florida,Marion County,6,2,15261,7864,7397
50,12,83,Florida,Marion County,6,3,17734,9088,8646
50,12,83,Florida,Marion County,6,4,17342,9021,8321
50,12,83,Florida,Marion County,6,5,14419,7226,7193
50,12,83,Florida,Marion County,6,6,12627,6121,6506
50,12,83,Florida,Marion County,6,7,14887,7243,7644
50,12,83,Florida,Marion County,6,8,16476,8084,8392
50,12,83,Florida,Marion County,6,9,19467,9493,9974
50,12,83,Florida,Marion County,6,10,19260,9129,10131
50,12,83,Florida,Marion County,6,11,18084,8317,9767
50,12,83,Florida,Marion County,6,12,19520,8817,10703
50,12,83,Florida,Marion County,6,13,20637,9384,11253
50,12,83,Florida,Marion County,6,14,19711,9483,10228
50,12,83,Florida,Marion County,6,15,18201,8906,9295
50,12,83,Florida,Marion County,6,16,15667,7485,8182
50,12,83,Florida,Marion County,6,17,10244,4670,5574
50,12,83,Florida,Marion County,6,18,6461,2443,4018
50,12,83,Florida,Marion County,6,99,291164,140517,150647
50,12,83,Florida,Marion County,7,0,3425,1750,1675
50,12,83,Florida,Marion County,7,1,12566,6403,6163
50,12,83,Florida,Marion County,7,2,15605,8027,7578
50,12,83,Florida,Marion County,7,3,17910,9176,8734
50,12,83,Florida,Marion County,7,4,18136,9376,8760
50,12,83,Florida,Marion County,7,5,15053,7545,7508
50,12,83,Florida,Marion County,7,6,13541,6519,7022
50,12,83,Florida,Marion County,7,7,14848,7239,7609
50,12,83,Florida,Marion County,7,8,16921,8237,8684
50,12,83,Florida,Marion County,7,9,19819,9750,10069
50,12,83,Florida,Marion County,7,10,20387,9589,10798
50,12,83,Florida,Marion County,7,11,19139,8848,10291
50,12,83,Florida,Marion County,7,12,20829,9470,11359
50,12,83,Florida,Marion County,7,13,22061,10000,12061
50,12,83,Florida,Marion County,7,14,20993,10102,10891
50,12,83,Florida,Marion County,7,15,18782,9129,9653
50,12,83,Florida,Marion County,7,16,16059,7718,8341
50,12,83,Florida,Marion County,7,17,10508,4869,5639
50,12,83,Florida,Marion County,7,18,6976,2615,4361
50,12,83,Florida,Marion County,7,99,303558,146362,157196
50,12,83,Florida,Marion County,8,0,3606,1857,1749
50,12,83,Florida,Marion County,8,1,13159,6669,6490
50,12,83,Florida,Marion County,8,2,16394,8451,7943
50,12,83,Florida,Marion County,8,3,18055,9274,8781
50,12,83,Florida,Marion County,8,4,18922,9809,9113
50,12,83,Florida,Marion County,8,5,15554,7762,7792
50,12,83,Florida,Marion County,8,6,14888,7158,7730
50,12,83,Florida,Marion County,8,7,14948,7241,7707
50,12,83,Florida,Marion County,8,8,17528,8540,8988
50,12,83,Florida,Marion County,8,9,20256,9988,10268
50,12,83,Florida,Marion County,8,10,21293,9999,11294
50,12,83,Florida,Marion County,8,11,20114,9347,10767
50,12,83,Florida,Marion County,8,12,22106,9988,12118
50,12,83,Florida,Marion County,8,13,23088,10523,12565
50,12,83,Florida,Marion County,8,14,22189,10581,11608
50,12,83,Florida,Marion County,8,15,19493,9528,9965
50,12,83,Florida,Marion County,8,16,16330,7865,8465
50,12,83,Florida,Marion County,8,17,11015,5092,5923
50,12,83,Florida,Marion County,8,18,7372,2806,4566
50,12,83,Florida,Marion County,8,99,316310,152478,163832
50,12,83,Florida,Marion County,9,0,3705,1885,1820
50,12,83,Florida,Marion County,9,1,13630,6922,6708
50,12,83,Florida,Marion County,9,2,17043,8813,8230
50,12,83,Florida,Marion County,9,3,18178,9294,8884
50,12,83,Florida,Marion County,9,4,19537,10168,9369
50,12,83,Florida,Marion County,9,5,16010,8056,7954
50,12,83,Florida,Marion County,9,6,15852,7612,8240
50,12,83,Florida,Marion County,9,7,15045,7288,7757
50,12,83,Florida,Marion County,9,8,18120,8779,9341
50,12,83,Florida,Marion County,9,9,20241,9865,10376
50,12,83,Florida,Marion County,9,10,21771,10308,11463
50,12,83,Florida,Marion County,9,11,21145,9842,11303
50,12,83,Florida,Marion County,9,12,22129,10031,12098
50,12,83,Florida,Marion County,9,13,24439,11087,13352
50,12,83,Florida,Marion County,9,14,23334,11100,12234
50,12,83,Florida,Marion County,9,15,19824,9696,10128
50,12,83,Florida,Marion County,9,16,16493,8014,8479
50,12,83,Florida,Marion County,9,17,11252,5175,6077
50,12,83,Florida,Marion County,9,18,7886,3030,4856
50,12,83,Florida,Marion County,9,99,325634,156965,168669
50,12,83,Florida,Marion County,10,0,3802,1934,1868
50,12,83,Florida,Marion County,10,1,13967,7143,6824
50,12,83,Florida,Marion County,10,2,17376,8907,8469
50,12,83,Florida,Marion County,10,3,18277,9429,8848
50,12,83,Florida,Marion County,10,4,19581,10133,9448
50,12,83,Florida,Marion County,10,5,16166,8096,8070
50,12,83,Florida,Marion County,10,6,16397,7869,8528
50,12,83,Florida,Marion County,10,7,15010,7271,7739
50,12,83,Florida,Marion County,10,8,17987,8700,9287
50,12,83,Florida,Marion County,10,9,19708,9538,10170
50,12,83,Florida,Marion County,10,10,22112,10468,11644
50,12,83,Florida,Marion County,10,11,21811,10137,11674
50,12,83,Florida,Marion County,10,12,21869,9793,12076
50,12,83,Florida,Marion County,10,13,24431,11143,13288
50,12,83,Florida,Marion County,10,14,24660,11660,13000
50,12,83,Florida,Marion County,10,15,20421,9811,10610
50,12,83,Florida,Marion County,10,16,16534,8081,8453
50,12,83,Florida,Marion County,10,17,11720,5411,6309
50,12,83,Florida,Marion County,10,18,8223,3215,5008
50,12,83,Florida,Marion County,10,99,330052,158739,171313
50,12,83,Florida,Marion County,11,0,3524,1819,1705
50,12,83,Florida,Marion County,11,1,14071,7191,6880
50,12,83,Florida,Marion County,11,2,17267,8867,8400
50,12,83,Florida,Marion County,11,3,18176,9366,8810
50,12,83,Florida,Marion County,11,4,19311,9990,9321
50,12,83,Florida,Marion County,11,5,16133,8082,8051
50,12,83,Florida,Marion County,11,6,16625,8003,8622
50,12,83,Florida,Marion County,11,7,15100,7291,7809
50,12,83,Florida,Marion County,11,8,17575,8407,9168
50,12,83,Florida,Marion County,11,9,19221,9276,9945
50,12,83,Florida,Marion County,11,10,22087,10517,11570
50,12,83,Florida,Marion County,11,11,22159,10272,11887
50,12,83,Florida,Marion County,11,12,21396,9667,11729
50,12,83,Florida,Marion County,11,13,24558,11138,13420
50,12,83,Florida,Marion County,11,14,25276,11830,13446
50,12,83,Florida,Marion County,11,15,21171,10152,11019
50,12,83,Florida,Marion County,11,16,16468,8030,8438
50,12,83,Florida,Marion County,11,17,11911,5597,6314
50,12,83,Florida,Marion County,11,18,8851,3438,5413
50,12,83,Florida,Marion County,11,99,330880,158933,171947
50,12,83,Florida,Marion County,12,0,3385,1728,1657
50,12,83,Florida,Marion County,12,1,13727,7024,6703
50,12,83,Florida,Marion County,12,2,17413,8942,8471
50,12,83,Florida,Marion County,12,3,18029,9260,8769
50,12,83,Florida,Marion County,12,4,19033,9819,9214
50,12,83,Florida,Marion County,12,5,16336,8164,8172
50,12,83,Florida,Marion County,12,6,16473,7965,8508
50,12,83,Florida,Marion County,12,7,15337,7444,7893
50,12,83,Florida,Marion County,12,8,16921,8083,8838
50,12,83,Florida,Marion County,12,9,18934,9095,9839
50,12,83,Florida,Marion County,12,10,21877,10509,11368
50,12,83,Florida,Marion County,12,11,22514,10402,12112
50,12,83,Florida,Marion County,12,12,21283,9608,11675
50,12,83,Florida,Marion County,12,13,24718,11256,13462
50,12,83,Florida,Marion County,12,14,25466,11804,13662
50,12,83,Florida,Marion County,12,15,21628,10345,11283
50,12,83,Florida,Marion County,12,16,16762,8151,8611
50,12,83,Florida,Marion County,12,17,12060,5679,6381
50,12,83,Florida,Marion County,12,18,9402,3715,5687
50,12,83,Florida,Marion County,12,99,331298,158993,172305
50,12,83,Florida,Marion County,13,0,3387,1729,1658
50,12,83,Florida,Marion County,13,1,13689,7005,6684
50,12,83,Florida,Marion County,13,2,17369,8926,8443
50,12,83,Florida,Marion County,13,3,18002,9241,8761
50,12,83,Florida,Marion County,13,4,18890,9749,9141
50,12,83,Florida,Marion County,13,5,16375,8180,8195
50,12,83,Florida,Marion County,13,6,16478,7978,8500
50,12,83,Florida,Marion County,13,7,15409,7477,7932
50,12,83,Florida,Marion County,13,8,16776,8019,8757
50,12,83,Florida,Marion County,13,9,18887,9070,9817
50,12,83,Florida,Marion County,13,10,21756,10454,11302
50,12,83,Florida,Marion County,13,11,22530,10405,12125
50,12,83,Florida,Marion County,13,12,21354,9644,11710
50,12,83,Florida,Marion County,13,13,24928,11352,13576
50,12,83,Florida,Marion County,13,14,25581,11861,13720
50,12,83,Florida,Marion County,13,15,21682,10375,11307
50,12,83,Florida,Marion County,13,16,16702,8128,8574
50,12,83,Florida,Marion County,13,17,12047,5684,6363
50,12,83,Florida,Marion County,13,18,9448,3743,5705
50,12,83,Florida,Marion County,13,99,331290,159020,172270
50,12,85,Florida,Martin County,1,0,1112,571,541
50,12,85,Florida,Martin County,1,1,4490,2298,2192
50,12,85,Florida,Martin County,1,2,6807,3476,3331
50,12,85,Florida,Martin County,1,3,7192,3758,3434
50,12,85,Florida,Martin County,1,4,6134,3203,2931
50,12,85,Florida,Martin County,1,5,4628,2628,2000
50,12,85,Florida,Martin County,1,6,4990,2679,2311
50,12,85,Florida,Martin County,1,7,6292,3262,3030
50,12,85,Florida,Martin County,1,8,8558,4296,4262
50,12,85,Florida,Martin County,1,9,9183,4611,4572
50,12,85,Florida,Martin County,1,10,8365,4174,4191
50,12,85,Florida,Martin County,1,11,8173,4024,4149
50,12,85,Florida,Martin County,1,12,7582,3496,4086
50,12,85,Florida,Martin County,1,13,7475,3452,4023
50,12,85,Florida,Martin County,1,14,8672,4106,4566
50,12,85,Florida,Martin County,1,15,9291,4379,4912
50,12,85,Florida,Martin County,1,16,8512,3929,4583
50,12,85,Florida,Martin County,1,17,5385,2424,2961
50,12,85,Florida,Martin County,1,18,3936,1446,2490
50,12,85,Florida,Martin County,1,99,126777,62212,64565
50,12,85,Florida,Martin County,2,0,1126,579,547
50,12,85,Florida,Martin County,2,1,4487,2294,2193
50,12,85,Florida,Martin County,2,2,6794,3471,3323
50,12,85,Florida,Martin County,2,3,7240,3784,3456
50,12,85,Florida,Martin County,2,4,6157,3221,2936
50,12,85,Florida,Martin County,2,5,4665,2651,2014
50,12,85,Florida,Martin County,2,6,4978,2677,2301
50,12,85,Florida,Martin County,2,7,6308,3270,3038
50,12,85,Florida,Martin County,2,8,8538,4285,4253
50,12,85,Florida,Martin County,2,9,9220,4627,4593
50,12,85,Florida,Martin County,2,10,8419,4202,4217
50,12,85,Florida,Martin County,2,11,8267,4072,4195
50,12,85,Florida,Martin County,2,12,7645,3525,4120
50,12,85,Florida,Martin County,2,13,7509,3467,4042
50,12,85,Florida,Martin County,2,14,8670,4107,4563
50,12,85,Florida,Martin County,2,15,9309,4396,4913
50,12,85,Florida,Martin County,2,16,8551,3949,4602
50,12,85,Florida,Martin County,2,17,5446,2452,2994
50,12,85,Florida,Martin County,2,18,3972,1462,2510
50,12,85,Florida,Martin County,2,99,127301,62491,64810
50,12,85,Florida,Martin County,3,0,1177,579,598
50,12,85,Florida,Martin County,3,1,4578,2322,2256
50,12,85,Florida,Martin County,3,2,6684,3391,3293
50,12,85,Florida,Martin County,3,3,7524,3873,3651
50,12,85,Florida,Martin County,3,4,6385,3366,3019
50,12,85,Florida,Martin County,3,5,4902,2765,2137
50,12,85,Florida,Martin County,3,6,4796,2574,2222
